Year,Gebietseinheit,GeoCode,Value
1993,Hannover.Region,K03241,9.826550672
1994,Hannover.Region,K03241,10.14080054
1995,Hannover.Region,K03241,10.17362371
1996,Hannover.Region,K03241,10.27430392
1997,Hannover.Region,K03241,10.03015506
1998,Hannover.Region,K03241,10.18811799
1999,Hannover.Region,K03241,10.33382241
2000,Hannover.Region,K03241,9.882891985
2001,Hannover.Region,K03241,10.35597147
2002,Hannover.Region,K03241,10.70211437
2003,Hannover.Region,K03241,11.0863336
2004,Hannover.Region,K03241,11.71551917
2005,Hannover.Region,K03241,12.97507577
2006,Hannover.Region,K03241,13.71014609
2007,Hannover.Region,K03241,14.18357701
2008,Hannover.Region,K03241,14.79412096
2009,Hannover.Region,K03241,15.632809900000002
2010,Hannover.Region,K03241,16.21161196
2011,Hannover.Region,K03241,14.90244247
2012,Hannover.Region,K03241,15.08107352
2013,Hannover.Region,K03241,15.249096599999998
2014,Hannover.Region,K03241,15.43584133
2015,Hannover.Region,K03241,15.69677756
2016,Hannover.Region,K03241,15.42835555
2017,Hannover.Region,K03241,15.17638187
2018,Hannover.Region,K03241,15.07788005
1970,Hannover.Landeshauptstadt,K03241001,14.92496267
1971,Hannover.Landeshauptstadt,K03241001,14.78972878
1972,Hannover.Landeshauptstadt,K03241001,14.51159407
1973,Hannover.Landeshauptstadt,K03241001,14.33989934
1974,Hannover.Landeshauptstadt,K03241001,14.30227708
1975,Hannover.Landeshauptstadt,K03241001,13.29617162
1976,Hannover.Landeshauptstadt,K03241001,13.65005825
1977,Hannover.Landeshauptstadt,K03241001,14.01040923
1978,Hannover.Landeshauptstadt,K03241001,14.59489499
1979,Hannover.Landeshauptstadt,K03241001,15.82823308
1980,Hannover.Landeshauptstadt,K03241001,16.22796811
1981,Hannover.Landeshauptstadt,K03241001,16.9842317
1982,Hannover.Landeshauptstadt,K03241001,17.74496904
1983,Hannover.Landeshauptstadt,K03241001,0.0
1984,Hannover.Landeshauptstadt,K03241001,0.64353809
1985,Hannover.Landeshauptstadt,K03241001,0.696716448
1986,Hannover.Landeshauptstadt,K03241001,0.8078683240000001
1987,Hannover.Landeshauptstadt,K03241001,1.146800432
1988,Hannover.Landeshauptstadt,K03241001,1.264994667
1989,Hannover.Landeshauptstadt,K03241001,1.166493425
1990,Hannover.Landeshauptstadt,K03241001,1.146710707
1991,Hannover.Landeshauptstadt,K03241001,1.173526905
1992,Hannover.Landeshauptstadt,K03241001,1.297801055
1993,Hannover.Landeshauptstadt,K03241001,1.398854983
1994,Hannover.Landeshauptstadt,K03241001,1.606234619
1995,Hannover.Landeshauptstadt,K03241001,1.77967027
1996,Hannover.Landeshauptstadt,K03241001,1.753561238
1997,Hannover.Landeshauptstadt,K03241001,1.7294103509999998
1998,Hannover.Landeshauptstadt,K03241001,1.65440274
1999,Hannover.Landeshauptstadt,K03241001,1.8072782680000001
2000,Hannover.Landeshauptstadt,K03241001,2.083969799
2001,Hannover.Landeshauptstadt,K03241001,1.84979168
2002,Hannover.Landeshauptstadt,K03241001,2.07113324
2003,Hannover.Landeshauptstadt,K03241001,2.528378939
2004,Hannover.Landeshauptstadt,K03241001,2.9402104239999995
2005,Hannover.Landeshauptstadt,K03241001,3.7225447989999996
2006,Hannover.Landeshauptstadt,K03241001,4.740597721
2007,Hannover.Landeshauptstadt,K03241001,5.406491204
2008,Hannover.Landeshauptstadt,K03241001,5.428406959
2009,Hannover.Landeshauptstadt,K03241001,5.698955347
2010,Hannover.Landeshauptstadt,K03241001,5.798568362999999
2011,Hannover.Landeshauptstadt,K03241001,5.75730778
2012,Hannover.Landeshauptstadt,K03241001,5.14748965
2013,Hannover.Landeshauptstadt,K03241001,5.224186206000001
2014,Hannover.Landeshauptstadt,K03241001,5.076055618
2015,Hannover.Landeshauptstadt,K03241001,5.1174792369999995
2016,Hannover.Landeshauptstadt,K03241001,5.063959657
2017,Hannover.Landeshauptstadt,K03241001,5.062248005
2018,Hannover.Landeshauptstadt,K03241001,5.041969964
1970,Diepholz,K03251,5.093529052
1971,Diepholz,K03251,5.0908516939999995
1972,Diepholz,K03251,5.151481347
1973,Diepholz,K03251,5.091916652
1974,Diepholz,K03251,5.1326099780000005
1975,Diepholz,K03251,5.318461495
1976,Diepholz,K03251,3.826551288
1977,Diepholz,K03251,4.040616013
1978,Diepholz,K03251,4.494296397
1979,Diepholz,K03251,5.070277082
1980,Diepholz,K03251,6.526432871
1981,Diepholz,K03251,7.203299207000001
1982,Diepholz,K03251,7.764846397
1983,Diepholz,K03251,8.224136182
1984,Diepholz,K03251,0.0
1985,Diepholz,K03251,2.6309999630000003
1986,Diepholz,K03251,3.1854075219999998
1987,Diepholz,K03251,3.828171901
1988,Diepholz,K03251,4.61887203
1989,Diepholz,K03251,4.739307697
1990,Diepholz,K03251,4.615384615
1991,Diepholz,K03251,4.548976204
1992,Diepholz,K03251,4.542046926
1993,Diepholz,K03251,4.7018898469999995
1994,Diepholz,K03251,4.81671917
1995,Diepholz,K03251,5.0972218719999995
1996,Diepholz,K03251,5.31718307
1997,Diepholz,K03251,5.355244141
1998,Diepholz,K03251,5.209129137
1999,Diepholz,K03251,4.703455256
2000,Diepholz,K03251,4.769094022
2001,Diepholz,K03251,4.961423553
2002,Diepholz,K03251,4.413787733
2003,Diepholz,K03251,4.892683752
2004,Diepholz,K03251,5.334862033
2005,Diepholz,K03251,6.188764583999999
2006,Diepholz,K03251,6.914230894
2007,Diepholz,K03251,7.665280499
2008,Diepholz,K03251,7.743764729
2009,Diepholz,K03251,7.917777165
2010,Diepholz,K03251,8.34747677
2011,Diepholz,K03251,8.766350691
2012,Diepholz,K03251,8.915668538
2013,Diepholz,K03251,8.386724953
2014,Diepholz,K03251,8.532699781
2015,Diepholz,K03251,8.52314294
2016,Diepholz,K03251,8.455850638
2017,Diepholz,K03251,8.275107956
2018,Diepholz,K03251,8.200472532000001
1970,Hameln-Pyrmont,K03252,8.130542347999999
1971,Hameln-Pyrmont,K03252,7.988613614
1972,Hameln-Pyrmont,K03252,7.872278737999999
1973,Hameln-Pyrmont,K03252,7.774899124
1974,Hameln-Pyrmont,K03252,7.727080909
1975,Hameln-Pyrmont,K03252,7.693150472999999
1976,Hameln-Pyrmont,K03252,7.841126651000001
1977,Hameln-Pyrmont,K03252,6.133914777
1978,Hameln-Pyrmont,K03252,6.297632833
1979,Hameln-Pyrmont,K03252,6.622449325
1980,Hameln-Pyrmont,K03252,7.232110842999999
1981,Hameln-Pyrmont,K03252,8.270783175
1982,Hameln-Pyrmont,K03252,9.167369238
1983,Hameln-Pyrmont,K03252,9.742002482
1984,Hameln-Pyrmont,K03252,10.24172214
1985,Hameln-Pyrmont,K03252,0.0
1986,Hameln-Pyrmont,K03252,2.8962762160000004
1987,Hameln-Pyrmont,K03252,3.397556471
1988,Hameln-Pyrmont,K03252,3.639121832
1989,Hameln-Pyrmont,K03252,4.230216997
1990,Hameln-Pyrmont,K03252,4.086303159
1991,Hameln-Pyrmont,K03252,3.804273057
1992,Hameln-Pyrmont,K03252,3.641085124
1993,Hameln-Pyrmont,K03252,3.633629348
1994,Hameln-Pyrmont,K03252,3.682437043
1995,Hameln-Pyrmont,K03252,3.868804102
1996,Hameln-Pyrmont,K03252,4.213624216
1997,Hameln-Pyrmont,K03252,4.325908311
1998,Hameln-Pyrmont,K03252,4.2581210039999995
1999,Hameln-Pyrmont,K03252,4.166474448
2000,Hameln-Pyrmont,K03252,3.83336733
2001,Hameln-Pyrmont,K03252,3.974041205
2002,Hameln-Pyrmont,K03252,4.13498116
2003,Hameln-Pyrmont,K03252,3.7823784239999996
2004,Hameln-Pyrmont,K03252,4.061622648999999
2005,Hameln-Pyrmont,K03252,4.410648276
2006,Hameln-Pyrmont,K03252,4.746598055
2007,Hameln-Pyrmont,K03252,5.12336937
2008,Hameln-Pyrmont,K03252,5.731659758999999
2009,Hameln-Pyrmont,K03252,5.783863437999999
2010,Hameln-Pyrmont,K03252,5.830358369
2011,Hameln-Pyrmont,K03252,6.157422443
2012,Hameln-Pyrmont,K03252,6.397924702
2013,Hameln-Pyrmont,K03252,6.459624359
2014,Hameln-Pyrmont,K03252,5.850389855
2015,Hameln-Pyrmont,K03252,5.900173012000001
2016,Hameln-Pyrmont,K03252,5.814068585
2017,Hameln-Pyrmont,K03252,5.813552787000001
2018,Hameln-Pyrmont,K03252,5.820598959
1970,Hildesheim,K03254,5.844888801000001
1971,Hildesheim,K03254,5.852822166
1972,Hildesheim,K03254,5.779943092000001
1973,Hildesheim,K03254,5.645139042
1974,Hildesheim,K03254,5.582368695
1975,Hildesheim,K03254,5.541698789
1976,Hildesheim,K03254,5.504812846
1977,Hildesheim,K03254,5.585881155
1978,Hildesheim,K03254,4.719537743
1979,Hildesheim,K03254,4.896306251
1980,Hildesheim,K03254,5.185069157
1981,Hildesheim,K03254,5.592706717
1982,Hildesheim,K03254,6.834383065
1983,Hildesheim,K03254,7.306527227
1984,Hildesheim,K03254,7.634832273
1985,Hildesheim,K03254,8.13177437
1986,Hildesheim,K03254,0.0
1987,Hildesheim,K03254,1.522461069
1988,Hildesheim,K03254,1.976854145
1989,Hildesheim,K03254,2.286916395
1990,Hildesheim,K03254,2.845975188
1991,Hildesheim,K03254,3.1336657960000003
1992,Hildesheim,K03254,3.0414916689999996
1993,Hildesheim,K03254,2.900681415
1994,Hildesheim,K03254,2.802163487
1995,Hildesheim,K03254,2.9940048810000004
1996,Hildesheim,K03254,3.2939299789999996
1997,Hildesheim,K03254,3.663816237
1998,Hildesheim,K03254,3.9171883210000003
1999,Hildesheim,K03254,3.94795387
2000,Hildesheim,K03254,3.777174572
2001,Hildesheim,K03254,3.4326147369999997
2002,Hildesheim,K03254,3.492353908
2003,Hildesheim,K03254,3.813770426
2004,Hildesheim,K03254,3.302129798
2005,Hildesheim,K03254,3.7220530060000003
2006,Hildesheim,K03254,4.3589583460000005
2007,Hildesheim,K03254,4.956952138
2008,Hildesheim,K03254,5.533871637000001
2009,Hildesheim,K03254,6.326868068
2010,Hildesheim,K03254,6.845338067999999
2011,Hildesheim,K03254,7.099191717999999
2012,Hildesheim,K03254,7.468112934
2013,Hildesheim,K03254,7.628695223999999
2014,Hildesheim,K03254,7.704076715
2015,Hildesheim,K03254,7.051507401
2016,Hildesheim,K03254,6.921949432000001
2017,Hildesheim,K03254,6.8326186589999995
2018,Hildesheim,K03254,6.771696387
1970,Holzminden,K03255,6.858522741
1971,Holzminden,K03255,6.801731167000001
1972,Holzminden,K03255,6.706658363
1973,Holzminden,K03255,6.6338971739999995
1974,Holzminden,K03255,6.5185724689999995
1975,Holzminden,K03255,6.533250989
1976,Holzminden,K03255,6.441431843999999
1977,Holzminden,K03255,6.449914972999999
1978,Holzminden,K03255,6.592026215
1979,Holzminden,K03255,4.192468047
1980,Holzminden,K03255,4.195476062
1981,Holzminden,K03255,4.3713566230000005
1982,Holzminden,K03255,4.617990425
1983,Holzminden,K03255,5.937844514
1984,Holzminden,K03255,6.617256328
1985,Holzminden,K03255,6.970369954
1986,Holzminden,K03255,7.301162381
1987,Holzminden,K03255,0.0
1988,Holzminden,K03255,1.218493711
1989,Holzminden,K03255,1.449336
1990,Holzminden,K03255,1.611623069
1991,Holzminden,K03255,1.7555813519999999
1992,Holzminden,K03255,1.739595992
1993,Holzminden,K03255,1.717688242
1994,Holzminden,K03255,1.802330094
1995,Holzminden,K03255,1.771757935
1996,Holzminden,K03255,1.88385653
1997,Holzminden,K03255,2.131538354
1998,Holzminden,K03255,2.2768309330000003
1999,Holzminden,K03255,2.4555774930000003
2000,Holzminden,K03255,2.457037227
2001,Holzminden,K03255,2.426718778
2002,Holzminden,K03255,2.305729984
2003,Holzminden,K03255,2.489229724
2004,Holzminden,K03255,2.727476368
2005,Holzminden,K03255,2.490864745
2006,Holzminden,K03255,2.923721262
2007,Holzminden,K03255,3.347828365
2008,Holzminden,K03255,3.942505133
2009,Holzminden,K03255,4.217420111
2010,Holzminden,K03255,4.81466593
2011,Holzminden,K03255,5.126211022
2012,Holzminden,K03255,5.43085076
2013,Holzminden,K03255,5.8300084629999995
2014,Holzminden,K03255,5.839996785
2015,Holzminden,K03255,5.7568
2016,Holzminden,K03255,5.413682548
2017,Holzminden,K03255,5.49445306
2018,Holzminden,K03255,5.398688243
1970,Nienburg (Weser),K03256,5.485709762000001
1971,Nienburg (Weser),K03256,5.455467753
1972,Nienburg (Weser),K03256,5.417671702000001
1973,Nienburg (Weser),K03256,5.477508047000001
1974,Nienburg (Weser),K03256,5.411932947
1975,Nienburg (Weser),K03256,5.413119041
1976,Nienburg (Weser),K03256,5.39733376
1977,Nienburg (Weser),K03256,5.308320081000001
1978,Nienburg (Weser),K03256,5.2199790230000005
1979,Nienburg (Weser),K03256,5.2231478
1980,Nienburg (Weser),K03256,4.3883351180000005
1981,Nienburg (Weser),K03256,4.222915367
1982,Nienburg (Weser),K03256,4.406414792
1983,Nienburg (Weser),K03256,4.7445896130000005
1984,Nienburg (Weser),K03256,6.029080177999999
1985,Nienburg (Weser),K03256,7.309284544
1986,Nienburg (Weser),K03256,7.736889767
1987,Nienburg (Weser),K03256,8.080833045
1988,Nienburg (Weser),K03256,0.0
1989,Nienburg (Weser),K03256,2.338781871
1990,Nienburg (Weser),K03256,2.7382585410000004
1991,Nienburg (Weser),K03256,3.090123176
1992,Nienburg (Weser),K03256,3.51206156
1993,Nienburg (Weser),K03256,3.357027967
1994,Nienburg (Weser),K03256,3.141743949
1995,Nienburg (Weser),K03256,3.093677908
1996,Nienburg (Weser),K03256,3.194132261
1997,Nienburg (Weser),K03256,3.414018765
1998,Nienburg (Weser),K03256,3.6118358089999996
1999,Nienburg (Weser),K03256,4.020485048
2000,Nienburg (Weser),K03256,4.129550419
2001,Nienburg (Weser),K03256,4.128269114
2002,Nienburg (Weser),K03256,4.01714684
2003,Nienburg (Weser),K03256,3.948494464
2004,Nienburg (Weser),K03256,4.03087762
2005,Nienburg (Weser),K03256,4.283453514
2006,Nienburg (Weser),K03256,4.0392867610000005
2007,Nienburg (Weser),K03256,4.383182728
2008,Nienburg (Weser),K03256,4.697409931
2009,Nienburg (Weser),K03256,5.306500026
2010,Nienburg (Weser),K03256,5.865173853
2011,Nienburg (Weser),K03256,6.617628487999999
2012,Nienburg (Weser),K03256,6.946399194
2013,Nienburg (Weser),K03256,7.203287256
2014,Nienburg (Weser),K03256,7.452028146
2015,Nienburg (Weser),K03256,7.6299038470000005
2016,Nienburg (Weser),K03256,7.650925024
2017,Nienburg (Weser),K03256,7.158901881
2018,Nienburg (Weser),K03256,7.160462503
1970,Schaumburg,K03257,6.87748464
1971,Schaumburg,K03257,6.790234647
1972,Schaumburg,K03257,6.772972876
1973,Schaumburg,K03257,6.614025487
1974,Schaumburg,K03257,6.539001029
1975,Schaumburg,K03257,6.396588486000001
1976,Schaumburg,K03257,6.215288082000001
1977,Schaumburg,K03257,6.1289379429999995
1978,Schaumburg,K03257,5.956274429
1979,Schaumburg,K03257,5.952542876
1980,Schaumburg,K03257,5.928932493
1981,Schaumburg,K03257,5.00171946
1982,Schaumburg,K03257,5.095520992
1983,Schaumburg,K03257,5.286023688999999
1984,Schaumburg,K03257,5.6850629139999995
1985,Schaumburg,K03257,6.378756257999999
1986,Schaumburg,K03257,7.562683991
1987,Schaumburg,K03257,8.156039599
1988,Schaumburg,K03257,8.440179743
1989,Schaumburg,K03257,0.0
1990,Schaumburg,K03257,1.269190581
1991,Schaumburg,K03257,1.593281084
1992,Schaumburg,K03257,1.836736909
1993,Schaumburg,K03257,2.117120271
1994,Schaumburg,K03257,2.183303284
1995,Schaumburg,K03257,2.110969748
1996,Schaumburg,K03257,2.0935391340000002
1997,Schaumburg,K03257,2.1222213830000003
1998,Schaumburg,K03257,2.198332989
1999,Schaumburg,K03257,2.342368499
2000,Schaumburg,K03257,2.526170725
2001,Schaumburg,K03257,2.702706392
2002,Schaumburg,K03257,2.733726569
2003,Schaumburg,K03257,2.717473822
2004,Schaumburg,K03257,2.657433922
2005,Schaumburg,K03257,2.75656623
2006,Schaumburg,K03257,2.9348586610000003
2007,Schaumburg,K03257,2.394151606
2008,Schaumburg,K03257,2.6744267809999998
2009,Schaumburg,K03257,3.068312459
2010,Schaumburg,K03257,3.441267312
2011,Schaumburg,K03257,3.9803228610000003
2012,Schaumburg,K03257,4.575444757
2013,Schaumburg,K03257,4.7151553989999995
2014,Schaumburg,K03257,4.970102601000001
2015,Schaumburg,K03257,5.339717351
2016,Schaumburg,K03257,5.461291414
2017,Schaumburg,K03257,5.521359157000001
2018,Schaumburg,K03257,5.17566116
1970,Lüneburg,K033,5.262146878
1971,Lüneburg,K033,5.235140663
1972,Lüneburg,K033,5.272662254
1973,Lüneburg,K033,5.268196517
1974,Lüneburg,K033,5.231171774
1975,Lüneburg,K033,5.186817626
1976,Lüneburg,K033,5.141969553
1977,Lüneburg,K033,5.099304848
1978,Lüneburg,K033,5.077148628
1979,Lüneburg,K033,5.011779143
1980,Lüneburg,K033,4.993995232
1981,Lüneburg,K033,5.04580325
1982,Lüneburg,K033,3.941691305
1983,Lüneburg,K033,4.127552281
1984,Lüneburg,K033,4.4311486239999995
1985,Lüneburg,K033,4.8953487330000005
1986,Lüneburg,K033,6.222584059
1987,Lüneburg,K033,6.627561336
1988,Lüneburg,K033,6.805651921
1989,Lüneburg,K033,7.098311195
1990,Lüneburg,K033,0.0
1991,Lüneburg,K033,1.716056101
1992,Lüneburg,K033,1.99504771
1993,Lüneburg,K033,2.220753955
1994,Lüneburg,K033,2.886940292
1995,Lüneburg,K033,3.1004139530000003
1996,Lüneburg,K033,2.956778533
1997,Lüneburg,K033,3.016517868
1998,Lüneburg,K033,3.0714524510000003
1999,Lüneburg,K033,3.368837345
2000,Lüneburg,K033,3.4694248969999997
2001,Lüneburg,K033,3.705179283
2002,Lüneburg,K033,3.784340784
2003,Lüneburg,K033,3.773835465
2004,Lüneburg,K033,3.750959499
2005,Lüneburg,K033,3.72963487
2006,Lüneburg,K033,3.8575613439999996
2007,Lüneburg,K033,3.8708967939999996
2008,Lüneburg,K033,3.647508282
2009,Lüneburg,K033,3.8924796130000003
2010,Lüneburg,K033,4.1550254319999995
2011,Lüneburg,K033,4.348568937
2012,Lüneburg,K033,4.733910711
2013,Lüneburg,K033,5.327923182
2014,Lüneburg,K033,5.648695097999999
2015,Lüneburg,K033,5.925011832999999
2016,Lüneburg,K033,6.242499008999999
2017,Lüneburg,K033,6.409186501000001
2018,Lüneburg,K033,6.440929944
1970,Celle,K03351,5.924153594
1971,Celle,K03351,5.895029237999999
1972,Celle,K03351,5.690019362999999
1973,Celle,K03351,5.48026511
1974,Celle,K03351,5.422621298999999
1975,Celle,K03351,5.248953001
1976,Celle,K03351,5.1368907230000005
1977,Celle,K03351,5.0371620880000005
1978,Celle,K03351,4.935251957
1979,Celle,K03351,4.857687105
1980,Celle,K03351,4.8703713980000005
1981,Celle,K03351,4.853637718
1982,Celle,K03351,4.912954831
1983,Celle,K03351,4.171447397
1984,Celle,K03351,4.38516613
1985,Celle,K03351,4.672689573
1986,Celle,K03351,5.186850366
1987,Celle,K03351,6.346539605
1988,Celle,K03351,6.988843415
1989,Celle,K03351,7.399700162999999
1990,Celle,K03351,7.796083516
1991,Celle,K03351,0.0
1992,Celle,K03351,1.474782869
1993,Celle,K03351,1.758998136
1994,Celle,K03351,2.097148322
1995,Celle,K03351,2.265401099
1996,Celle,K03351,2.3685479480000002
1997,Celle,K03351,2.329353411
1998,Celle,K03351,2.334135029
1999,Celle,K03351,2.374597427
2000,Celle,K03351,2.3879278999999998
2001,Celle,K03351,2.435601572
2002,Celle,K03351,2.67969931
2003,Celle,K03351,2.832966556
2004,Celle,K03351,2.912847118
2005,Celle,K03351,2.924139928
2006,Celle,K03351,2.7975447360000003
2007,Celle,K03351,2.9281560289999997
2008,Celle,K03351,3.114861158
2009,Celle,K03351,2.622534291
2010,Celle,K03351,2.8208804410000003
2011,Celle,K03351,3.185783828
2012,Celle,K03351,3.651817055
2013,Celle,K03351,4.170803856
2014,Celle,K03351,4.82089001
2015,Celle,K03351,4.9826915419999995
2016,Celle,K03351,5.314259363
2017,Celle,K03351,5.612773969
2018,Celle,K03351,5.686344257000001
1970,Cuxhaven,K03352,5.775633486
1971,Cuxhaven,K03352,5.513793138
1972,Cuxhaven,K03352,5.68112131
1973,Cuxhaven,K03352,5.6887469920000004
1974,Cuxhaven,K03352,5.802843951
1975,Cuxhaven,K03352,5.862707461
1976,Cuxhaven,K03352,5.861192476
1977,Cuxhaven,K03352,5.850475987
1978,Cuxhaven,K03352,5.720103665
1979,Cuxhaven,K03352,5.701765124
1980,Cuxhaven,K03352,5.63929967
1981,Cuxhaven,K03352,5.621301775
1982,Cuxhaven,K03352,5.610672605
1983,Cuxhaven,K03352,5.619462846
1984,Cuxhaven,K03352,3.959821316
1985,Cuxhaven,K03352,4.120385143
1986,Cuxhaven,K03352,4.249594368
1987,Cuxhaven,K03352,4.666974953
1988,Cuxhaven,K03352,5.560238866000001
1989,Cuxhaven,K03352,6.1871445110000005
1990,Cuxhaven,K03352,6.211509339
1991,Cuxhaven,K03352,6.282635347
1992,Cuxhaven,K03352,0.0
1993,Cuxhaven,K03352,1.73371814
1994,Cuxhaven,K03352,2.222385213
1995,Cuxhaven,K03352,2.365852878
1996,Cuxhaven,K03352,2.516256715
1997,Cuxhaven,K03352,2.525848807
1998,Cuxhaven,K03352,2.364306449
1999,Cuxhaven,K03352,2.286845049
2000,Cuxhaven,K03352,2.233661493
2001,Cuxhaven,K03352,2.200223676
2002,Cuxhaven,K03352,2.3095683680000003
2003,Cuxhaven,K03352,2.468019611
2004,Cuxhaven,K03352,2.589891344
2005,Cuxhaven,K03352,2.633739226
2006,Cuxhaven,K03352,2.591131203
2007,Cuxhaven,K03352,2.563664154
2008,Cuxhaven,K03352,2.654393443
2009,Cuxhaven,K03352,2.8324846110000004
2010,Cuxhaven,K03352,2.286133359
2011,Cuxhaven,K03352,2.568836127
2012,Cuxhaven,K03352,2.976318788
2013,Cuxhaven,K03352,3.127771954
2014,Cuxhaven,K03352,3.801973551
2015,Cuxhaven,K03352,4.277960638
2016,Cuxhaven,K03352,4.334885323
2017,Cuxhaven,K03352,4.421983278
2018,Cuxhaven,K03352,4.776941776
1970,Harburg,K03353,4.925697568
1971,Harburg,K03353,4.86395031
1972,Harburg,K03353,4.6275071
1973,Harburg,K03353,4.826470575
1974,Harburg,K03353,4.915399121
1975,Harburg,K03353,4.9423674019999995
1976,Harburg,K03353,4.875550158999999
1977,Harburg,K03353,4.854332278
1978,Harburg,K03353,4.7784542430000005
1979,Harburg,K03353,4.752157534
1980,Harburg,K03353,4.68881309
1981,Harburg,K03353,4.738240504
1982,Harburg,K03353,4.713047744
1983,Harburg,K03353,4.736914959
1984,Harburg,K03353,4.90910122
1985,Harburg,K03353,4.23999766
1986,Harburg,K03353,4.540465936
1987,Harburg,K03353,4.923189677
1988,Harburg,K03353,5.398064429
1989,Harburg,K03353,6.385971417
1990,Harburg,K03353,7.00286826
1991,Harburg,K03353,7.278409293999999
1992,Harburg,K03353,7.561239991
1993,Harburg,K03353,0.0
1994,Harburg,K03353,0.49657500600000004
1995,Harburg,K03353,0.49691871299999996
1996,Harburg,K03353,0.474624338
1997,Harburg,K03353,0.573786599
1998,Harburg,K03353,0.509381778
1999,Harburg,K03353,0.511035551
2000,Harburg,K03353,0.5783748679999999
2001,Harburg,K03353,0.633247539
2002,Harburg,K03353,0.64485655
2003,Harburg,K03353,0.769040961
2004,Harburg,K03353,0.9544095359999999
2005,Harburg,K03353,1.191496307
2006,Harburg,K03353,1.1946333390000001
2007,Harburg,K03353,1.198339502
2008,Harburg,K03353,1.235858337
2009,Harburg,K03353,1.428922875
2010,Harburg,K03353,1.63616881
2011,Harburg,K03353,1.194262485
2012,Harburg,K03353,1.51899269
2013,Harburg,K03353,1.6527722919999999
2014,Harburg,K03353,2.113176877
2015,Harburg,K03353,2.5071878080000003
2016,Harburg,K03353,2.880404491
2017,Harburg,K03353,2.9215655330000003
2018,Harburg,K03353,2.934281472
1970,Lüchow-Dannenberg,K03354,3.341270302
1971,Lüchow-Dannenberg,K03354,3.387967605
1972,Lüchow-Dannenberg,K03354,3.452972434
1973,Lüchow-Dannenberg,K03354,3.39119439
1974,Lüchow-Dannenberg,K03354,3.429405327
1975,Lüchow-Dannenberg,K03354,3.52975048
1976,Lüchow-Dannenberg,K03354,3.60285604
1977,Lüchow-Dannenberg,K03354,3.78433721
1978,Lüchow-Dannenberg,K03354,4.005888734
1979,Lüchow-Dannenberg,K03354,4.065686921
1980,Lüchow-Dannenberg,K03354,4.019317651000001
1981,Lüchow-Dannenberg,K03354,4.041039349
1982,Lüchow-Dannenberg,K03354,4.240562766
1983,Lüchow-Dannenberg,K03354,4.321024717
1984,Lüchow-Dannenberg,K03354,4.595665909
1985,Lüchow-Dannenberg,K03354,4.4967793060000005
1986,Lüchow-Dannenberg,K03354,3.125382014
1987,Lüchow-Dannenberg,K03354,3.335513407
1988,Lüchow-Dannenberg,K03354,3.7353605919999997
1989,Lüchow-Dannenberg,K03354,4.445082909
1990,Lüchow-Dannenberg,K03354,7.586578359
1991,Lüchow-Dannenberg,K03354,5.738863287
1992,Lüchow-Dannenberg,K03354,5.2898236039999995
1993,Lüchow-Dannenberg,K03354,5.493143896
1994,Lüchow-Dannenberg,K03354,0.0
1995,Lüchow-Dannenberg,K03354,1.1755485890000001
1996,Lüchow-Dannenberg,K03354,1.900689567
1997,Lüchow-Dannenberg,K03354,2.242226633
1998,Lüchow-Dannenberg,K03354,2.23744865
1999,Lüchow-Dannenberg,K03354,2.291121903
2000,Lüchow-Dannenberg,K03354,2.204220484
2001,Lüchow-Dannenberg,K03354,2.2637475019999997
2002,Lüchow-Dannenberg,K03354,2.324703635
2003,Lüchow-Dannenberg,K03354,2.433876999
2004,Lüchow-Dannenberg,K03354,2.540086575
2005,Lüchow-Dannenberg,K03354,2.76197232
2006,Lüchow-Dannenberg,K03354,3.0186217089999996
2007,Lüchow-Dannenberg,K03354,3.0670433339999996
2008,Lüchow-Dannenberg,K03354,3.0292805460000003
2009,Lüchow-Dannenberg,K03354,2.983210976
2010,Lüchow-Dannenberg,K03354,3.061009077
2011,Lüchow-Dannenberg,K03354,3.183225147
2012,Lüchow-Dannenberg,K03354,2.193635025
2013,Lüchow-Dannenberg,K03354,2.495473451
2014,Lüchow-Dannenberg,K03354,2.882358185
2015,Lüchow-Dannenberg,K03354,3.279475633
2016,Lüchow-Dannenberg,K03354,3.668218294
2017,Lüchow-Dannenberg,K03354,4.20174547
2018,Lüchow-Dannenberg,K03354,4.180547521
1970,Lüneburg,K03355,4.812398042
1971,Lüneburg,K03355,5.376123367000001
1972,Lüneburg,K03355,5.604794516
1973,Lüneburg,K03355,5.65505183
1974,Lüneburg,K03355,5.355250511
1975,Lüneburg,K03355,5.425715103
1976,Lüneburg,K03355,5.529788012999999
1977,Lüneburg,K03355,5.783066839
1978,Lüneburg,K03355,5.796121541000001
1979,Lüneburg,K03355,5.7904645310000005
1980,Lüneburg,K03355,5.790360092999999
1981,Lüneburg,K03355,5.782570778999999
1982,Lüneburg,K03355,5.602424022
1983,Lüneburg,K03355,5.520700502
1984,Lüneburg,K03355,5.364507796
1985,Lüneburg,K03355,5.362004496
1986,Lüneburg,K03355,5.367810062
1987,Lüneburg,K03355,3.613933652
1988,Lüneburg,K03355,3.754839444
1989,Lüneburg,K03355,4.016930067
1990,Lüneburg,K03355,4.500847734
1991,Lüneburg,K03355,5.83004554
1992,Lüneburg,K03355,6.314253462000001
1993,Lüneburg,K03355,6.627671787000001
1994,Lüneburg,K03355,6.742032589
1995,Lüneburg,K03355,0.0
